ensembl_gene_id	external_gene_name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000018909.15	Arrb1	-2.9898825346002	5.49804821066609	-53.2023302235818	2.16224903154408e-11	1.44882310108246e-09	16.8920071900216
ENSMUSG00000026866.16	Kynu	-2.54069830550858	4.94181309894377	-53.0717625928955	2.2045793235723e-11	1.4692872785926e-09	16.8372379713504
ENSMUSG00000042349.13	Ikbke	1.31690543243138	6.82411325827629	52.8829835160985	2.26744201714834e-11	1.50314520530424e-09	17.0421100922721
ENSMUSG00000001507.16	Itga3	2.84193755423866	5.36366108403356	52.6997034764609	2.33041103305669e-11	1.53361944357269e-09	16.8246901067757
ENSMUSG00000030641.10	Ddias	1.85336531600853	5.9982382200783	52.6779288148307	2.33802209964544e-11	1.53361944357269e-09	17.0302253685028
ENSMUSG00000040899.13	Ccr6	-1.82529970267116	6.66528231610399	-52.5704514143584	2.37600195725103e-11	1.55037237660835e-09	17.0112147425119
ENSMUSG00000030609.18	Aen	1.63592241376774	7.1394473685241	52.5313639414424	2.38998639711299e-11	1.55137502433433e-09	16.9794964110395
ENSMUSG00000041801.5	Phlda3	2.33368883805907	7.34194240061508	52.4410011813819	2.42267197484132e-11	1.56444356592991e-09	16.9940676549482
ENSMUSG00000022385.10	Gtse1	1.4914333136433	7.4060903533742	52.3505123149435	2.45590847067472e-11	1.57347449279684e-09	16.9185746153509
ENSMUSG00000034422.14	Parp14	-1.28564945222043	6.8099009485988	-52.2628257757309	2.48860629299836e-11	1.57347449279684e-09	16.9109088520887
ENSMUSG00000003031.14	Cdkn1b	-1.43236074856817	7.21760660777419	-52.2442980329786	2.49557775126878e-11	1.57347449279684e-09	16.9364336280716
ENSMUSG00000031557.16	Plekha2	-1.03383833626091	7.90221657137076	-52.2268124264631	2.50217726065721e-11	1.57347449279684e-09	16.7647855567429
ENSMUSG00000027639.16	Samhd1	-0.866037151328636	7.89998485260987	-52.2073879046787	2.50953161866064e-11	1.57347449279684e-09	16.7489640827623
ENSMUSG00000006442.10	Srm	1.13157256851489	8.18445773548699	52.1740910239971	2.52219491407878e-11	1.57347449279684e-09	16.8564594173946
ENSMUSG00000019878.8	Hsf2	-1.54100744299111	5.99950866260727	-52.1382655687723	2.53590028906131e-11	1.57347449279684e-09	16.9445996357243
ENSMUSG00000026475.7	Rgs16	1.6052990000455	6.80404123494475	52.1214715229441	2.54235387023443e-11	1.57347449279684e-09	16.9466578192099
ENSMUSG00000057596.13	Trim30d	-2.23520129300133	4.92915988667448	-52.0714959485994	2.5616680509522e-11	1.57347449279684e-09	16.7934221033259
ENSMUSG00000029385.14	Ccng2	-1.41729554335101	6.7813330870504	-52.0683000526889	2.56290878630954e-11	1.57347449279684e-09	16.9250559146557
ENSMUSG00000032035.15	Ets1	-1.03838686839013	8.45880096903675	-51.9389834324954	2.613685356127e-11	1.58490731905047e-09	16.6697343546198
ENSMUSG00000024677.13	Ms4a6b	1.12757330017085	7.18689336005834	51.9375954655092	2.61423645569665e-11	1.58490731905047e-09	16.8180573507455
ENSMUSG00000030084.11	Plxna1	1.89910615538791	6.06230748601755	51.9238995334768	2.61968151909169e-11	1.58490731905047e-09	16.9169046272088
ENSMUSG00000020572.8	Nampt	-1.04460216556056	7.61989977720402	-51.8734235235943	2.63985971707252e-11	1.58939959680555e-09	16.7269361109494
ENSMUSG00000039621.13	Prex1	-1.71396350608124	6.48110949849541	-51.7979334700112	2.67036493355907e-11	1.60003645033397e-09	16.893591837144
ENSMUSG00000046223.10	Plaur	-3.20538499442683	5.16628499989843	-51.744087494392	2.69236643713092e-11	1.60025578704057e-09	16.311141781342
ENSMUSG00000022906.15	Parp9	-1.57283123212397	6.19345619710339	-51.7075903436953	2.7073952614882e-11	1.60025578704057e-09	16.8815064606891
ENSMUSG00000054766.13	Set	0.597223451719319	9.94986066523636	51.7030991879483	2.70925115193422e-11	1.60025578704057e-09	16.3960302098487
ENSMUSG00000033105.12	Lss	-1.03635834020246	7.54878625748318	-51.5801465984097	2.76061986222852e-11	1.6229059124035e-09	16.7494577586283
ENSMUSG00000059456.13	Ptk2b	1.41227322392222	6.65353094371231	51.5068838817912	2.79174955286474e-11	1.63350115856119e-09	16.8433452557397
ENSMUSG00000045962.16	Wnk1	-0.70469418092185	9.0105451522179	-51.3230660956917	2.87160964774951e-11	1.67237715139729e-09	16.3801571401459
ENSMUSG00000028413.13	B4galt1	-1.15028478349856	7.74221428060204	-51.1726035355789	2.93889588970138e-11	1.70360276620225e-09	16.6136265222636
ENSMUSG00000031530.6	Dusp4	-1.01591252228205	9.23346811315101	-51.1157166129638	2.96479656873111e-11	1.70967392339083e-09	16.4323663252802
ENSMUSG00000005397.8	Nid1	2.15605356633655	5.57580144671128	51.0895308892811	2.97680527461935e-11	1.70967392339083e-09	16.7575918535725
ENSMUSG00000021701.7	Plk2	1.80906298717928	6.80962174088829	50.9877287409851	3.02401468971634e-11	1.72035415979905e-09	16.7729059314182
ENSMUSG00000032089.16	Il10ra	-4.02407285987727	5.12033668090931	-50.9797029605679	3.02777224795224e-11	1.72035415979905e-09	15.8712224542436
ENSMUSG00000020741.17	Cluh	1.19707780881113	7.61720481539419	50.9268272601736	3.05265973821911e-11	1.72035415979905e-09	16.6450950595356
ENSMUSG00000038418.7	Egr1	1.46162695754655	6.94228565356334	50.905045093288	3.06297907941785e-11	1.72035415979905e-09	16.7559972554083
ENSMUSG00000033732.10	Sf3b3	0.767481250461621	8.4687980722282	50.9020108548623	3.06441967002638e-11	1.72035415979905e-09	16.4231703749627
ENSMUSG00000043421.8	Hilpda	-2.14963937735672	6.84377765997597	-50.7050478331154	3.15958646767656e-11	1.76582628460327e-09	16.7101385084268
ENSMUSG00000040997.13	Abhd4	1.69684411317238	6.20402538784016	50.6308184357659	3.1963118629444e-11	1.77184889400751e-09	16.715967154972
ENSMUSG00000028634.16	Hivep3	1.32725763955585	8.35563944160031	50.625831317753	3.19879644669573e-11	1.77184889400751e-09	16.6418627666595
ENSMUSG00000037652.15	Phc3	-0.979403939906918	7.0299058640907	-50.349726305021	3.33980637295919e-11	1.84177021354825e-09	16.5384721776995
ENSMUSG00000041515.9	Irf8	-1.11813654298977	7.96417761426688	-50.213043686575	3.41219245673299e-11	1.87339888054023e-09	16.4806096151502
ENSMUSG00000042444.10	Fam63b	-1.26298753015287	6.23875317228382	-50.1390276730831	3.45212711185093e-11	1.87900368324529e-09	16.5962103185454
ENSMUSG00000002844.8	Adprh	-1.23911205810547	7.828161480495	-50.1382411154412	3.4525543084584e-11	1.87900368324529e-09	16.5185745407161
ENSMUSG00000001576.14	Ergic1	0.89428525022679	7.96331261858135	50.0592915379138	3.49573797379099e-11	1.89423401597205e-09	16.4137744101379
ENSMUSG00000040270.16	Bach2	1.05669449265995	9.12023774099892	49.7366539522354	3.67864839281381e-11	1.98471839478955e-09	16.339042382146
ENSMUSG00000031490.6	Eif4ebp1	-1.83548758179875	5.89717657704056	-49.7000888946957	3.7000493499375e-11	1.98766013139099e-09	16.5466397959182
ENSMUSG00000051790.15	Nlgn2	-1.73545923570884	6.2640624558224	-49.3571659294257	3.90772591961967e-11	2.09021408309957e-09	16.5165129345493
ENSMUSG00000037706.17	Cd81	1.26508198568425	8.21845553278487	49.2414515698445	3.98074071315694e-11	2.12016972256731e-09	16.2770977686838
ENSMUSG00000033904.16	Ccp110	1.25498348581961	6.5377701167557	49.1286700822206	4.05338639660801e-11	2.14627550522182e-09	16.4511026189752
ENSMUSG00000021668.15	Polk	1.37677143974938	5.7905429117495	49.1120796518163	4.064198180473e-11	2.14627550522182e-09	16.4688814171704
ENSMUSG00000027447.6	Cst3	1.06163531064698	8.03168823390126	49.0366894928151	4.11373986826541e-11	2.15723847800802e-09	16.3480489074418
ENSMUSG00000040618.6	Pck2	-2.59754375789606	5.65880415204017	-49.012739619919	4.12962027812133e-11	2.15723847800802e-09	16.320145803806
ENSMUSG00000020766.4	Galk1	-1.50305319696824	7.32694734957991	-48.983110831767	4.14936180557947e-11	2.15723847800802e-09	16.42608550708
ENSMUSG00000030835.6	Nomo1	0.922570897999283	7.47739171719998	48.9758822432095	4.15419429288233e-11	2.15723847800802e-09	16.283234418881
ENSMUSG00000026009.14	Icos	-0.993859563294574	8.02714306311487	-48.945511816761	4.17456702775248e-11	2.1588227745593e-09	16.1813189452411
ENSMUSG00000000628.10	Hk2	-1.12165903932245	7.42403060179311	-48.8887442614075	4.21294957853044e-11	2.16625583606818e-09	16.2854031386003
ENSMUSG00000001630.13	Stk38l	-1.70712724133109	5.99845337657233	-48.8729436593719	4.22370350769934e-11	2.16625583606818e-09	16.4327324103683
ENSMUSG00000026012.2	Cd28	1.14542637722061	7.14789437636448	48.8027837541657	4.27182935531668e-11	2.17741848631981e-09	16.2581949839133
ENSMUSG00000071068.6	Treml2	-4.40461950066961	4.62363649796564	-48.7903676811845	4.28041024751949e-11	2.17741848631981e-09	14.8996028189029
ENSMUSG00000006731.10	B4galnt1	0.840250916845022	8.74218184964851	48.6237531325086	4.39745748573614e-11	2.22786636767193e-09	16.0988447084525
ENSMUSG00000018821.3	Avpi1	-1.9594537486047	5.96663915403442	-48.5867177313197	4.42396193661851e-11	2.23222014639986e-09	16.3356329045757
ENSMUSG00000051495.7	Irf2bp2	-1.28636673863406	7.13191487151803	-48.3752410018267	4.57879565638193e-11	2.30102944618903e-09	16.3224895826468
ENSMUSG00000037242.8	Clic4	-0.93063615309369	7.68877975407036	-48.3248909107771	4.61655312155453e-11	2.30847973071337e-09	16.1222603996446
ENSMUSG00000040675.17	Mthfd1l	-0.993436123253663	8.10859291838504	-48.3061898240448	4.63066623347784e-11	2.30847973071337e-09	16.1727293181836
ENSMUSG00000027540.13	Ptpn1	-0.913322816680862	8.01415257554355	-48.2778206697133	4.65216837263491e-11	2.3099591405637e-09	16.0845194210302
ENSMUSG00000024644.16	Cndp2	-1.13007056213005	7.08517780341927	-48.2306936112206	4.68813686705879e-11	2.3185813402442e-09	16.2646504504131
ENSMUSG00000026700.4	Tnfsf4	3.74646570178611	5.24870426471102	48.2051680313034	4.70774926894929e-11	2.31907822683459e-09	16.0169632488972
ENSMUSG00000027947.11	Il6ra	-2.08552914173832	5.64334346917305	-48.0468580396932	4.83146895493608e-11	2.35191681056362e-09	16.2886693557683
ENSMUSG00000038274.11	Fau	-0.637480807986675	10.7433058430187	-47.9938951800824	4.87367365218476e-11	2.35191681056362e-09	15.8310509554763
ENSMUSG00000011256.16	Adam19	-2.48058787969054	6.08987248533255	-47.991573900526	4.87553289185504e-11	2.35191681056362e-09	16.2931924855333
ENSMUSG00000031349.4	Nsdhl	-1.49066563256783	6.03918988786409	-47.9888256779963	4.8777351260838e-11	2.35191681056362e-09	16.2851837216386
ENSMUSG00000034868.8	Myl12b	-0.997908647342012	7.76492694914879	-47.985336644824	4.88053260825592e-11	2.35191681056362e-09	16.1171045099254
ENSMUSG00000031506.11	Ptpn7	1.00870947509775	8.28104419900841	47.9764835819586	4.88763904305526e-11	2.35191681056362e-09	16.0449260234033
ENSMUSG00000000275.16	Trim25	-0.90402714898308	7.75396776974862	-47.9190103867268	4.93405765246613e-11	2.36146886689000e-09	16.1019345792463
ENSMUSG00000037266.18	Rsrp1	0.91946199420432	8.37621780856431	47.9050774127658	4.94538533465689e-11	2.36146886689000e-09	16.0805466043621
ENSMUSG00000044345.9	Marveld1	-1.54527801838895	6.73765414709665	-47.8681774511742	4.97552720528761e-11	2.3662618188911e-09	16.2753155964197
ENSMUSG00000021998.16	Lcp1	0.558528509383253	10.6891039195296	47.8259546165369	5.01027115234582e-11	2.3662618188911e-09	15.4554564406181
ENSMUSG00000023951.17	Vegfa	-3.63982394630386	4.95241109781525	-47.8158008083167	5.01866712107165e-11	2.3662618188911e-09	15.5372717688758
ENSMUSG00000004100.12	Ppan	1.18505027674119	7.70808344102765	47.8004771945534	5.03136790504808e-11	2.3662618188911e-09	16.1792312583
ENSMUSG00000020454.17	Eif4enif1	-0.922773081037004	7.24549794858352	-47.5519392938222	5.24250338406254e-11	2.45629021336735e-09	16.0360609001592
ENSMUSG00000023571.4	C1qtnf12	-3.12476632783732	5.8135574784739	-47.4786120077497	5.30668836936488e-11	2.47705082949043e-09	15.9528372029711
ENSMUSG00000020075.8	Ddx21	0.730860435841782	9.17207172691414	47.2653868631586	5.49841376087322e-11	2.54414128732781e-09	15.7246216711123
ENSMUSG00000024975.12	Pdcd4	-1.03468731728496	6.94822230604923	-47.261679394184	5.50181569335584e-11	2.54414128732781e-09	16.0432061331218
ENSMUSG00000034403.16	Pja1	-1.38613181559919	7.02258545372318	-47.2509658033272	5.5116596933203e-11	2.54414128732781e-09	16.1467273719613
ENSMUSG00000020120.15	Plek	1.17576544637601	6.47688291018252	47.2158439089376	5.54407019358017e-11	2.5496585543391e-09	16.095813722292
ENSMUSG00000032011.5	Thy1	-1.06879983960043	9.86247920676552	-47.1297603307762	5.62441966606385e-11	2.56967222652685e-09	15.6650158042611
ENSMUSG00000011257.19	Pabpc4	0.820260449407212	8.04213600315355	47.1240147637973	5.62982901785812e-11	2.56967222652685e-09	15.8606059759396
ENSMUSG00000002660.7	Clpp	1.51334655576488	6.40921810127633	47.0864510315699	5.66533930826169e-11	2.56967222652685e-09	16.1463388314346
ENSMUSG00000032579.14	Hemk1	-1.55633601169569	6.46954383421971	-47.0814749255025	5.67006228271591e-11	2.56967222652685e-09	16.1409470668305
ENSMUSG00000031799.9	Tpm4	-0.659433428454001	9.4674735265262	-46.9771273525597	5.77013026025825e-11	2.60554831281154e-09	15.6258398451898
ENSMUSG00000036499.9	Eea1	0.933516395730263	7.92131316149291	46.9418253663338	5.80443340968027e-11	2.61157594169116e-09	15.7943262191798
ENSMUSG00000028149.12	Rap1gds1	-0.960016486843746	7.43156736827338	-46.8821362498849	5.86295733306662e-11	2.62422297646016e-09	15.9380353852289
ENSMUSG00000029106.14	Add1	-0.894573005419001	7.35756091099771	-46.8702864829143	5.8746546612564e-11	2.62422297646016e-09	15.9100307056337
ENSMUSG00000070544.6	Top1	1.03877892266337	7.6954457435692	46.8217500224714	5.92284176810271e-11	2.63629917699514e-09	15.787744120137
ENSMUSG00000025498.15	Irf7	-3.49040827430554	5.18854531793793	-46.7143010519572	6.03110880921236e-11	2.64904634984156e-09	15.2512902356422
ENSMUSG00000032661.9	Oas3	-2.0367624666717	5.9314406087789	-46.7126057336577	6.03283480033618e-11	2.64904634984156e-09	16.0755696457956
ENSMUSG00000028228.5	Cpne3	-1.09719631274943	6.54811602286918	-46.710523031918	6.03495594509029e-11	2.64904634984156e-09	15.9622235600696
ENSMUSG00000019489.7	Cd70	2.02272798743155	6.2771610625669	46.7090061536218	6.03650135083851e-11	2.64904634984156e-09	16.0483794624171
ENSMUSG00000025047.8	Pdcd11	1.18241162668661	7.23791688865187	46.6768941980507	6.06932202323809e-11	2.65410387282864e-09	15.9184066244145
ENSMUSG00000027864.9	Ptgfrn	-1.96198921388007	5.77900706808269	-46.5583449171281	6.19223974061647e-11	2.6983875485071e-09	16.055513526457
ENSMUSG00000031328.15	Flna	-0.716278917855242	9.12039899169888	-46.5162176868928	6.23659240336798e-11	2.70824568373432e-09	15.6012972630811
ENSMUSG00000030095.10	Tmem43	1.30828925553199	6.56335943197354	46.4806889786593	6.27427614320716e-11	2.71119478613696e-09	16.0231741813651
ENSMUSG00000026048.16	Ercc5	1.43909432982739	5.7860113290481	46.4688486714286	6.28689154452043e-11	2.71119478613696e-09	16.0318520376787
ENSMUSG00000028671.16	Gale	-1.72787441927317	6.47734566378253	-46.3765819575012	6.38618257423852e-11	2.73974483789365e-09	16.0258722652825
ENSMUSG00000036990.13	Otud4	0.930386230546227	6.80287863636284	46.3575038885128	6.40693265509438e-11	2.73974483789365e-09	15.863182896594
ENSMUSG00000006517.5	Mvd	-1.38756805771917	6.76249582437936	-46.346400299757	6.41904431248452e-11	2.73974483789365e-09	15.9910164833546
ENSMUSG00000037674.15	Rfx7	0.874804619050998	7.40232285506858	46.2750957528246	6.49743958008301e-11	2.76374025551449e-09	15.7397129728622
ENSMUSG00000021048.7	Mthfd1	0.992654289118533	7.30999565360045	46.2335603263821	6.54360200884773e-11	2.7739085658595e-09	15.8086937802669
ENSMUSG00000038335.13	Tsr1	0.977065344075307	7.36040368691654	46.1826813650608	6.60065286918173e-11	2.78163154414007e-09	15.8574872129994
ENSMUSG00000056749.7	Nfil3	-2.39307065631129	5.44003172608866	-46.1775314765664	6.60645861402119e-11	2.78163154414007e-09	15.8822107756786
ENSMUSG00000029826.14	Zc3hav1	-0.822919308825469	8.2493674167895	-46.0446328477119	6.75828962671645e-11	2.83597857298879e-09	15.6067041257975
ENSMUSG00000040710.10	St8sia4	-1.57303134980273	5.60214971691975	-45.9136252600535	6.91181643282215e-11	2.89067007390143e-09	15.9411539507428
ENSMUSG00000049553.11	Polr1a	1.11556240322241	7.02559702185742	45.8608499865792	6.97476993699269e-11	2.89624656732137e-09	15.7989539382264
ENSMUSG00000037820.15	Tgm2	-5.44293721750379	4.56445549000591	-45.8490815697474	6.98889588723563e-11	2.89624656732137e-09	14.2326830869161
ENSMUSG00000028893.8	Sesn2	1.13613067088449	6.93340800079463	45.8291447035508	7.01290022385426e-11	2.89624656732137e-09	15.861617761765
ENSMUSG00000030718.9	Ppme1	-0.994088784234993	6.59547728580564	-45.8248317520668	7.0181052983315e-11	2.89624656732137e-09	15.8055715081477
ENSMUSG00000034663.13	Bmp2k	-1.88138212881493	5.64155494853797	-45.8050583301934	7.04202455763604e-11	2.89652647068706e-09	15.9274912968536
ENSMUSG00000022378.13	Fam49b	-0.880444119180928	8.33454164399598	-45.7681652299881	7.08689874592102e-11	2.90539536415834e-09	15.5905193492248
ENSMUSG00000041782.14	Lad1	0.968485299962376	9.83991080893316	45.7171099851648	7.14953084902865e-11	2.92146239250636e-09	15.3520940987328
ENSMUSG00000069520.6	Tmem19	1.06400356737133	6.90362794506367	45.5666229706718	7.33779727288648e-11	2.9840003295575e-09	15.7881809897555
ENSMUSG00000035692.6	Isg15	-4.10329580717933	6.30787113807121	-45.5566559988329	7.35046217743843e-11	2.9840003295575e-09	15.0777239037267
ENSMUSG00000031239.5	Itm2a	0.905715272675106	8.56492090487736	45.4058816838554	7.54508305859907e-11	3.0530639662117e-09	15.4588585515287
ENSMUSG00000027797.15	Dclk1	1.88083451034872	6.5127596418084	45.2234062186079	7.78842852014537e-11	3.14133283645863e-09	15.8262814716226
ENSMUSG00000026826.13	Nr4a2	2.24078723472214	6.16743791590217	45.1770928731823	7.85158882848831e-11	3.15186478503704e-09	15.8202587633001
ENSMUSG00000000561.14	Wdr77	1.12099523991516	7.04430406749602	45.1672252273784	7.86512034138264e-11	3.15186478503704e-09	15.7250393002539
ENSMUSG00000047180.8	Neurl3	-1.97531113198204	5.88695924264863	-45.0101220425394	8.08413215865438e-11	3.22103763833738e-09	15.7761552624409
ENSMUSG00000024805.15	Pcgf5	-1.03619367170193	6.79177640866749	-45.0063863147591	8.08942293829415e-11	3.22103763833738e-09	15.6500927871712
ENSMUSG00000030067.17	Foxp1	1.45536699780556	9.43938160034275	44.9437656327154	8.17869339732164e-11	3.24621196849744e-09	15.5195938823064
ENSMUSG00000051457.7	Spn	0.969519800212955	9.41521777551386	44.8888478431135	8.25789652661948e-11	3.26463043400724e-09	15.3244916100905
ENSMUSG00000023830.13	Igf2r	0.977927103868141	7.6797814365666	44.8736133528944	8.28002065974608e-11	3.26463043400724e-09	15.5194301558166
ENSMUSG00000040033.16	Stat2	-1.7490439548514	6.24679572799779	-44.8573712144565	8.30368167841047e-11	3.26463043400724e-09	15.7570107016054
ENSMUSG00000040848.11	Sft2d2	-1.13794485373591	7.26368872364232	-44.6033096846444	8.68387855863623e-11	3.40337039233595e-09	15.574433615879
ENSMUSG00000020850.14	Prpf8	0.64151399964862	9.62041921232687	44.4828668795376	8.87093812461572e-11	3.46578375696194e-09	15.1183213238158
ENSMUSG00000030342.8	Cd9	1.21255279582357	6.59880537663037	44.3184037673056	9.13373703201761e-11	3.55730514468861e-09	15.5937630821157
ENSMUSG00000029446.14	Psph	-1.27030839735079	6.34363554735991	-44.2233739879907	9.2895771205971e-11	3.60672896118385e-09	15.6214751219328
ENSMUSG00000027368.6	Dusp2	1.48467470622649	8.82166759262306	44.1864990235555	9.35085316064806e-11	3.61010709638146e-09	15.4238423117056
ENSMUSG00000039220.16	Ppp1r10	1.31729849379217	7.87304964022171	44.1832876285513	9.35621112197074e-11	3.61010709638146e-09	15.4139219652516
ENSMUSG00000024525.6	Impa2	-1.8044713406616	5.34461944057575	-43.9634364666264	9.73136934056087e-11	3.74327333615463e-09	15.5804886904767
ENSMUSG00000026830.9	Ermn	-2.43134072449603	5.00067433896146	-43.898413436866	9.84554988826132e-11	3.7755411771508e-09	15.5147560711608
ENSMUSG00000041773.7	Enc1	1.66961920543275	5.8926551785839	43.7830274691405	1.00519009134352e-10	3.82464301706065e-09	15.572189375856
ENSMUSG00000029430.13	Ran	0.480643808281213	10.5244750544536	43.7716821525306	1.00724519364142e-10	3.82464301706065e-09	14.9041564563936
ENSMUSG00000027405.16	Nop56	0.727204039293833	9.5440834117292	43.7653984048322	1.00838547364432e-10	3.82464301706065e-09	15.0927244268421
ENSMUSG00000048000.15	Gigyf2	1.01501829346512	7.15651951533913	43.7585242308215	1.00963456038912e-10	3.82464301706065e-09	15.3575489569189
ENSMUSG00000022237.16	Ankrd33b	-2.06810750110166	4.88653366239021	-43.7391173141272	1.0131703484609e-10	3.82640668268733e-09	15.4603322423531
ENSMUSG00000026193.15	Fn1	-3.88291749197325	4.08278459858141	-43.6838413212216	1.02331785019894e-10	3.85305449154968e-09	14.6219810575391
ENSMUSG00000035311.16	Gnptab	1.37285182998206	6.29623602038096	43.6125367081791	1.03657730497056e-10	3.88072785879262e-09	15.4783751382774
ENSMUSG00000024735.13	Prpf19	0.760482794876323	8.19825244418293	43.6108402835296	1.03689511111124e-10	3.88072785879262e-09	15.2285226846912
ENSMUSG00000058761.5	Rnf169	1.53293503234691	5.62014201263477	43.5548142075703	1.04745286627398e-10	3.90850451268642e-09	15.5253064148816
ENSMUSG00000028894.18	Inpp5b	-0.983249082560878	7.14562346669302	-43.3278267918694	1.09148359841301e-10	4.06064480209592e-09	15.2911989206382
ENSMUSG00000073131.12	Vma21	1.03105704332145	6.80220214014579	43.2746942071164	1.10208878057787e-10	4.08789656914941e-09	15.3132884493383
ENSMUSG00000020899.15	Pfas	1.04496906293613	7.17332410646872	43.2194994299786	1.11322860530488e-10	4.10556654205417e-09	15.3190088744576
ENSMUSG00000041736.7	Tspo	-1.43307896167985	6.39796254754122	-43.2184532290854	1.11344097826712e-10	4.10556654205417e-09	15.4544296543562
ENSMUSG00000037447.16	Arid5a	-1.99342601044633	6.76193996956142	-43.0689981261047	1.14425361375016e-10	4.1958988096841e-09	15.3985437429932
ENSMUSG00000063856.7	Gpx1	1.10755725905448	9.36659677957343	43.0600796546116	1.14612243746937e-10	4.1958988096841e-09	15.1706115815054
ENSMUSG00000063524.13	Eno1	-0.651509618825264	12.0479104240047	-43.0509484873642	1.14803939188179e-10	4.1958988096841e-09	14.3169823903458
ENSMUSG00000019960.8	Dusp6	1.41109803985365	6.57523789888811	42.9777196580451	1.16354394207403e-10	4.24013103803175e-09	15.4207198683939
ENSMUSG00000015176.9	Nolc1	0.862151379216236	8.35614720063391	42.9161704308828	1.17675810379115e-10	4.24678273796876e-09	15.0766940112683
ENSMUSG00000041872.9	Il17f	-2.57474845962251	4.736900309914	-42.9052106181596	1.17912877333701e-10	4.24678273796876e-09	15.1830731139759
ENSMUSG00000041459.15	Tardbp	0.581652827045623	9.14483333226875	42.9035612782401	1.17948600019382e-10	4.24678273796876e-09	14.8851223290557
ENSMUSG00000004665.10	Cnn2	-0.904823417726787	7.60266281722176	-42.8953594612065	1.18126422405709e-10	4.24678273796876e-09	15.2244880620571
ENSMUSG00000034994.10	Eef2	-0.240400209684941	12.8422862193722	-42.8900967603041	1.18240681222431e-10	4.24678273796876e-09	14.0939899376269
ENSMUSG00000026070.15	Il18r1	-2.67444144823169	4.5752688579282	-42.8439988901314	1.19246850940303e-10	4.25920595167979e-09	15.2176118531473
ENSMUSG00000024614.6	Tmx3	-0.973793301851555	6.8491784163149	-42.8342768719433	1.19460280469533e-10	4.25920595167979e-09	15.1814086597462
ENSMUSG00000063888.6	Rpl7l1	0.802348652944219	8.26503395496136	42.8194189067183	1.19787291993977e-10	4.25920595167979e-09	15.0714559015489
ENSMUSG00000068129.5	Cst7	3.55949497695317	4.46002457762091	42.8118816658284	1.19953565677574e-10	4.25920595167979e-09	14.4759358684073
ENSMUSG00000024424.14	Ttc39c	-2.68609348278546	4.92277636038502	-42.7216578445899	1.21964234741142e-10	4.31829618630356e-09	15.1047197638044
ENSMUSG00000066621.12	Tecpr1	-1.30555173200299	6.79530584583569	-42.6878237566733	1.22728000424858e-10	4.33302852491502e-09	15.2732066414294
ENSMUSG00000024401.14	Tnf	1.53092123228849	7.30489269314377	42.6673161029442	1.23193557783438e-10	4.33367174085739e-09	15.3428852668069
ENSMUSG00000003814.8	Calr	0.59040206309383	10.4118437254273	42.6564226804227	1.23441664768063e-10	4.33367174085739e-09	14.6803281889129
ENSMUSG00000025151.16	Maged1	-1.71702224109978	6.33653161484786	-42.6214197894772	1.24242701739506e-10	4.34954154994231e-09	15.3581112787944
ENSMUSG00000032076.19	Cadm1	2.34872279186342	5.83115015993418	42.4588259047914	1.28041205843897e-10	4.46996512165965e-09	15.2192912259364
ENSMUSG00000024238.13	Zeb1	-1.39256052180192	6.43670444470099	-42.3759809125981	1.30026788338347e-10	4.51454572396947e-09	15.2773197948239
ENSMUSG00000025428.15	Atp5a1	0.423629572333255	10.5648183263564	42.3753236382998	1.30042679523794e-10	4.51454572396947e-09	14.5095518624328
ENSMUSG00000037679.9	Inf2	-0.810364832785309	7.78434469263358	-42.3304917544344	1.31131777154471e-10	4.53970927410048e-09	15.0193344028756
ENSMUSG00000029406.15	Pitpnm2	1.49348635591422	6.13957166500089	42.1098486249119	1.36643722826715e-10	4.71742581049681e-09	15.2543008865368
ENSMUSG00000028064.17	Sema4a	-2.11195690878191	5.85648393472846	-42.013542796643	1.3913097397735e-10	4.78287949537572e-09	15.2484636672423
ENSMUSG00000022351.14	Sqle	-0.786156077491625	7.72552660359174	-42.0014210192061	1.39447634388365e-10	4.78287949537572e-09	14.9659153568989
ENSMUSG00000022587.14	Ly6e	-0.940406575708002	9.09848498215746	-41.984424516209	1.39893006029461e-10	4.78287949537572e-09	14.8076636542083
ENSMUSG00000036565.7	Ttyh3	-1.24324988291241	7.92240473443679	-41.977508015445	1.40074702384028e-10	4.78287949537572e-09	14.9325611568443
ENSMUSG00000029752.12	Asns	-1.73760935710974	6.22323535096615	-41.8932970827421	1.42308366879183e-10	4.84587206670836e-09	15.1930149404742
ENSMUSG00000025507.13	Pidd1	1.85316357421704	6.33978239099846	41.877948988528	1.42719775421795e-10	4.84663913101317e-09	15.2181910818946
ENSMUSG00000024063.12	Lbh	-1.12438112466656	6.79750707759834	-41.7824206867188	1.4531073702728e-10	4.92121661839945e-09	15.0874759790737
ENSMUSG00000107476.2	Zfp862-ps	1.60225014326724	5.82068477829324	41.7034725787832	1.4749201116676e-10	4.98155266984101e-09	15.1827788036527
ENSMUSG00000036931.15	Nfkbid	1.56775193315136	6.56535938215405	41.5951468828668	1.50545214183321e-10	5.07093244423442e-09	15.139554277992
ENSMUSG00000027678.17	Ncoa3	-0.90223928664305	7.39755505658866	-41.4092012253685	1.55953546965121e-10	5.23894624211941e-09	14.8591364201949
